race_id,track_code,race_num,horse_num,horse_name,final_odds,final_popularity,odds_fetched_at
20260816-01-01,01,01,1,テンレッドサン,4.7,3,2026-08-16T10:00:02
20260816-01-01,01,01,2,ルナティックブルー,46.8,8,2026-08-16T10:00:02
20260816-01-01,01,01,3,ウォータースパウト,12.5,5,2026-08-16T10:00:02
20260816-01-01,01,01,4,アインプロージット,432.4,14,2026-08-16T10:00:02
20260816-01-01,01,01,5,ルージュリヴィエラ,2.3,1,2026-08-16T10:00:02
20260816-01-01,01,01,6,イセッセイ,388.8,13,2026-08-16T10:00:02
20260816-01-01,01,01,7,フィエスタ,108.5,10,2026-08-16T10:00:02
20260816-01-01,01,01,8,セントピュアベース,34.9,6,2026-08-16T10:00:02
20260816-01-01,01,01,9,アリディプラチノ,195.0,11,2026-08-16T10:00:02
20260816-01-01,01,01,10,プルーフリーディン,3.8,2,2026-08-16T10:00:02
20260816-01-01,01,01,11,ハピネスドリーム,84.1,9,2026-08-16T10:00:02
20260816-01-01,01,01,12,フローズンクイーン,236.9,12,2026-08-16T10:00:02
20260816-01-01,01,01,13,ストリートクイーン,6.1,4,2026-08-16T10:00:02
20260816-01-01,01,01,14,マスカルポーネ,40.2,7,2026-08-16T10:00:02
20260816-01-02,01,02,1,リアルクウカイ,53.8,7,2026-08-16T10:30:02
20260816-01-02,01,02,2,ゴートゥービッツン,60.8,8,2026-08-16T10:30:02
20260816-01-02,01,02,3,タイフーンナイン,1.7,1,2026-08-16T10:30:02
20260816-01-02,01,02,4,テイクケア,28.5,5,2026-08-16T10:30:02
20260816-01-02,01,02,5,リアルジャパン,7.1,3,2026-08-16T10:30:02
20260816-01-02,01,02,6,キチロクタワー,3.2,2,2026-08-16T10:30:02
20260816-01-02,01,02,7,スクレイプバイ,32.9,6,2026-08-16T10:30:02
20260816-01-02,01,02,8,モミスケ,8.1,4,2026-08-16T10:30:02
20260816-01-03,01,03,1,ゴールドジェスター,92.2,12,2026-08-16T11:00:02
20260816-01-03,01,03,2,ライフイズカラフル,11.5,6,2026-08-16T11:00:02
20260816-01-03,01,03,3,マイバラード,101.8,13,2026-08-16T11:00:02
20260816-01-03,01,03,4,トクシージェネラル,202.1,14,2026-08-16T11:00:02
20260816-01-03,01,03,5,ハヤブササキチャン,2.6,1,2026-08-16T11:00:02
20260816-01-03,01,03,6,ブランドブラン,5.6,2,2026-08-16T11:00:02
20260816-01-03,01,03,7,レダアトミカ,14.0,7,2026-08-16T11:00:02
20260816-01-03,01,03,8,ブルースカイブルー,15.9,8,2026-08-16T11:00:02
20260816-01-03,01,03,9,クラシカルカイザー,74.7,11,2026-08-16T11:00:02
20260816-01-03,01,03,10,クリスレジーナ,7.1,3,2026-08-16T11:00:02
20260816-01-03,01,03,11,テンレディーゴー,9.0,5,2026-08-16T11:00:02
20260816-01-03,01,03,12,カーフキック,73.9,10,2026-08-16T11:00:02
20260816-01-03,01,03,13,コウギョク,8.3,4,2026-08-16T11:00:02
20260816-01-03,01,03,14,ナムラヒナギク,20.7,9,2026-08-16T11:00:02
20260816-01-04,01,04,1,アロハ,12.2,5,2026-08-16T11:30:02
20260816-01-04,01,04,2,トランスマリーン,43.1,9,2026-08-16T11:30:02
20260816-01-04,01,04,3,ワンダージェム,132.8,13,2026-08-16T11:30:02
20260816-01-04,01,04,4,メイショウタイザン,6.1,3,2026-08-16T11:30:02
20260816-01-04,01,04,5,テリオスリコ,180.0,14,2026-08-16T11:30:02
20260816-01-04,01,04,6,ディープマウンテン,110.1,12,2026-08-16T11:30:02
